 AP   F1   A2   A3   A4   A5   A6   AB  TILT  T0   AV   F2   F3   F4   FZ   B1   B2   B3   B4   PH   DU   DP  OPENQ FNP  FNF  GNF GSPD
   0  600    0    0    0    0    0    0    2  317   64 1585 2553 3300  290   89  100  230  200    7   30    0   56  290  550    0    0 
   0  593    0    0    0    0    0    0    2  317   64 1609 2546 3300  290   87  100  230  200    7   30    0   58  290  550    0    0 
   0  585    0    0    0    0    0    0    2  317   64 1634 2538 3300  290   85  100  230  200    7   30    0   60  290  550    0    0 
   0  578    0    0    0    0    0    0    2  316   64 1658 2531 3300  290   94  100  230  200    7   30    0   62  290  550    0    0 
   0  570    0    0    0    0    0    0    2  316   64 1683 2551 3300  290  103  100  230  200    7   30    0   64  290  550    0    0 
   0  563    0    0    0    0    0    0    2  316   64 1707 2571 3300  290  112  104  231  200    7   30    0   66  290  550    0    0 
   0  552    0    0    0    0    0    0    2  316   64 1646 2591 3300  290  121  108  233  200    7   30    0   68  290  550    0    0 
   0  541    0    0    0    0    0    0    2  316   64 1584 2612 3300  290  130  112  234  200    7   30    0   70  290  550    0    0 
   0  530    0    0    0    0    0    0    2  316   64 1523 2632 3300  290  139  116  236  200    7   30    0   70  290  550    0    0 
   0  520    0    0    0    0    0    0    2  316   64 1461 2652 3300  290  148  120  238  200    7   30    0   70  290  550    0    0 
   0  494    0    0    0    0    0    0    7  303    0 1423 2657 3300  290  131  124  239  200   47   14    0   68  290  550    0    0 
   0  497    0    0    0    0    0    0    7  293    0 1446 2653 3300  290  154  133  243  200   47   14    0   66  290  550    0    0 
   0  500    0    0    0    0    0    0    7  285    0 1469 2650 3300  290  177  141  246  200   47   14    0   68  290  550    0    0 
   0  504    0    0    0    0    0    0    7  279    0 1492 2647 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  507    0    0    0    0    0    0    7  274    0 1515 2643 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  510    0    0    0    0    0    0    7  270    0 1535 2640 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  513    0    0    0    0    0    0    7  268    0 1555 2637 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  517    0    0    0    0    0    0    7  265    0 1575 2633 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  520    0    0    0    0    0    0    7  263    0 1595 2630 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  523    0    0    0    0    0    0    7  262    0 1615 2626 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  526    0    0    0    0    0    0    7  260    0 1635 2623 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  530    0    0    0    0    0    0    7  260    0 1658 2620 3300  290  200  150  250  200   47   14    0   70  290  550    0    0 
   0  533    0    0   47    0   54    0    7  259    0 1681 2616 3300  290  178  141  241  200   47   14    0   70  290  550    0    0 
   0  536    0    0   33    0   40    0    7  258    0 1704 2613 3300  290  156  133  233  200   47   14    0   70  290  550    0    0 
  61  539    0    0   34    0   41    0   22  257    0 1727 2610 3300  290  570  120  224  200   47   14    0   68  290  550    0    0 
  61  547    0    0   23    0   27    0   21  256    0 1721 2598 3300  290  570  120  220  200   47   14    0   66  290  550    0    0 
  61  554    0    0   11    0   13    0   20  255    0 1714 2586 3300  290  570  120  216  200   47   14    0   64  290  550    0    0 
  61  556    0    0    0    0    0    0   19  254    0 1717 2573 3300  290  570  120  212  200   47   14    0   62  290  550    0    0 
  61  558    0    0    0    0    0    0   18  253    0 1721 2559 3300  290  570  120  208  200   47   14    0   60  290  550    0    0 
  61  560    0    0    0    0    0    0   17  260    0 1725 2546 3300  290  570  120  204  200    3   27    0   58  290  550    0    0 
  33  554    0    0    0    0    0    0   16  267   35 1738 2532 3300  290  357  100  200  200    3   27   22   56  290  550    0    0 
  30  548    0    0    0    0    0    0   15  271   43 1751 2519 3300  290  321  100  200  200    3   27   14   54  290  550    0    0 
  28  543    0    0    0    0    0    0   14  275   51 1765 2517 3300  290  285  100  200  200    3   27    6   52  290  550    0    0 
  26  537    0    0    0    0    0    0   13  277   65 1778 2516 3300  290  249  100  200  200    3   27    0   50  290  550    0    0 
  23  532    0    0    0    0    0    0   12  279   65 1792 2515 3300  290  213  100  200  200    3   27    0   50  290  550    0    0 
  21  526    0    0    0    0    0    0   11  281   65 1802 2513 3300  290  177  100  200  200    3   27    0   50  290  550    0    0 
  19  520    0    0    0    0    0    0   10  281   65 1812 2512 3300  290  141  100  200  200    3   27    0   50  290  550    0    0 
  16  515    0    0    0    0    0    0    9  282   65 1823 2510 3300  290  105  100  200  200    3   27    0   50  290  550    0    0 
  14  509    0    0    0    0    0    0    8  282   65 1833 2509 3300  290   70  100  200  200    3   27    0   50  290  550    0    0 
  11  503    0    0    0    0    0    0    7  281   65 1843 2508 3300  290   70  100  200  200    3   27    0   52  290  550    0    0 
   9  498    0    0    0    0    0    0    6  281   65 1854 2506 3300  290   70  100  200  200    3   27    0   54  290  550    0    0 
   7  492    0    0    0    0    0    0    5  280   65 1864 2505 3300  290   70  100  200  200    3   27    0   56  290  550    0    0 
   4  487    0    0    0    0    0    0    4  280   65 1875 2504 3300  290   70  100  200  200    3   27    0   58  290  550    0    0 
   2  481    0    0    0    0    0    0    3  279   65 1886 2502 3300  290   70  100  200  200    3   27    0   60  290  550    0    0 
   0  475    0    0    0    0    0    0    2  278   65 1897 2501 3300  290   79  100  200  200    3   27    0   62  290  550    0    0 
   0  467    0    0    0    0    0    0    2  278   65 1908 2492 3300  290   88  100  200  200    3   27    0   64  290  550    0    0 
   0  459    0    0    0    0    0    0    2  279   65 1919 2483 3300  290   97  104  206  200    3   27    0   66  290  550    0    0 
   0  450    0    0    0    0    0    0    2  280   65 1910 2473 3300  290  106  109  213  200    3   27    0   68  290  550    0    0 
   0  442    0    0    0    0    0    0    2  281   65 1901 2464 3300  290  115  114  219  200    3   27    0   70  290  550    0    0 
   0  433    0    0    0    0    0    0    2  283   65 1891 2455 3300  290  124  119  226  200    3   27    0   70  290  550    0    0 
   0  425    0    0    0    0    0    0    2  285   65 1882 2446 3300  290  133  124  233  200    3   27    0   70  290  550    0    0 
   0  411    0    0    0    0    0    0    7  281    0 1884 2437 3300  290  134  130  239  200   49   13    0   68  290  550    0    0 
   0  415    0    0    0    0    0    0    7  279    0 1889 2437 3300  290  156  140  253  200   49   13    0   70  290  550    0    0 
   0  419    0    0    0    0    0    0    7  277    0 1895 2437 3300  290  178  150  266  200   49   13    0   70  290  550    0    0 
   0  423    0    0    0    0    0    0    7  276    0 1901 2437 3300  290  200  160  280  200   49   13    0   70  290  550    0    0 
   0  427    0    0    0    0    0    0    7  276    0 1906 2437 3300  290  200  160  280  200   49   13    0   70  290  550    0    0 
   0  431    0    0    0    0    0    0    7  276    0 1911 2437 3300  290  200  160  280  200   49   13    0   70  290  550    0    0 
   0  435    0    0    0    0    0    0    7  276    0 1915 2437 3300  290  200  160  280  200   49   13    0   70  290  550    0    0 
   0  440    0    0    0    0    0    0    7  276    0 1920 2437 3300  290  200  160  280  200   49   13    0   70  290  550    0    0 
   0  444    0    0    0    0    0    0    7  276    0 1925 2437 3300  290  200  160  280  200   49   13    0   70  290  550    0    0 
   0  448    0    0    0    0    0    0    7  277    0 1930 2437 3300  290  200  160  280  200   49   13    0   70  290  550    0    0 
   0  452    0    0    0    0    0    0    7  278    0 1935 2437 3300  290  200  160  280  200   49   13    0   70  290  550    0    0 
   0  456    0   41   50   43   32    0    7  278    0 1940 2437 3300  290  176  150  265  200   49   13    0   70  290  550    0    0 
   0  460    0   27   36   29   18    0    7  279    0 1946 2437 3300  290  153  140  250  200   49   13    0   70  290  550    0    0 
  58  465    0   28   37   30   19    0   21  279    0 1951 2438 3300  290  560  120  234  200   49   13    0   68  290  550    0    0 
  58  463    0   19   25   20   13    0   19  280    0 1931 2446 3300  290  560  120  226  200   49   13    0   70  290  550    0    0 
  58  469    0    9   12   10    6    0   17  281    0 1889 2454 3300  290  560  120  219  200   49   13    0   70  290  550    0    0 
  58  474    0    0    0    0    0    0   16  287    0 1848 2463 3300  290  560  120  212  200    2   11    0   70  290  550    0    0 
  58  480    0    0    0    0    0    0   14  291    0 1807 2471 3300  290  560  120  204  200    2   11    0   70  290  550    0    0 
  58  474    0    0    0    0    0    0   12  296    0 1785 2467 3300  290  560  120  197  200    2   11    0   70  290  550    0    0 
  20  468    0    0    0    0    0    0   10  299   35 1764 2463 3300  290  234  100  188  200    2   11   22   70  290  550    0    0 
  16  462    0    0    0    0    0    0    9  302   43 1742 2459 3300  290  210  100  186  200    2   11   14   70  290  550    0    0 
  12  458    0    0    0    0    0    0    7  304   51 1742 2446 3300  290  186  100  184  200    2   11    6   70  290  550    0    0 
   8  454    0    0    0    0    0    0    5  307   65 1742 2434 3300  290  163  100  183  200    2   11    0   70  290  550    0    0 
   4  450    0    0    0    0    0    0    3  308   65 1742 2422 3300  290  139  100  181  200    2   11    0   70  290  550    0    0 
   0  455    0    0    0    0    0    0    7  310   44 1691 2416 3300  290   75  100  179  200   56    7    0   68  290  550    0    0 
   0  431    0    0    0    0    0    0    7  312   44 1709 2400 3300  290   80  100  176  200   56    7    0   70  290  550    0    0 
   0  407    0    0    0    0    0    0    7  314   44 1727 2384 3300  290   85  100  173  200   56    7    0   70  290  550    0    0 
   0  383    0    0    0    0    0    0    7  315   44 1690 2387 3300  290   90  100  170  200   56    7    0   70  290  550    0    0 
   0  383    0    0    0    0    0    0    7  316   44 1653 2390 3300  290   90  100  170  200   56    7    0   70  290  550    0    0 
   0  418    0    0    0    0    0    0    7  318   44 1616 2393 3300  290   90   95  171  200   56    7    0   70  290  550    0    0 
   0  453    0    0    0    0    0    0    7  319   49 1561 2412 3300  290   90   90  173  200   56    7    0   70  290  550    0    0 
   0  488    0    0    0    0    0    0    0  320   54 1505 2431 3300  290  164   84  174  200   56    7    0   68  290  550    0    0 
   0  503    0    0    0    0    0    0    0  321   56 1466 2445 3300  290  154   81  175  200    9   14    0   66  290  550    0    0 
   0  519    0    0    0    0    0    0    0  321   58 1427 2459 3300  290  145   79  176  200    9   14    0   68  290  550    0    0 
   0  534    0    0    0    0    0    0    0  321   60 1382 2471 3300  290  136   77  177  200    9   14    0   70  290  550    0    0 
   0  549    0    0    0    0    0    0    0  321   62 1338 2483 3300  290  127   74  178  200    9   14    0   70  290  550    0    0 
   0  564    0    0    0    0    0    0    0  322   64 1293 2496 3300  290  117   72  179  200    9   14    0   70  290  550    0    0 
   0  579    0    0    0    0    0    0    0  322   64 1249 2508 3300  290  108   70  180  200    9   14    0   70  290  550    0    0 
   0  594    0    0    0    0    0    0    0  322   64 1204 2520 3300  290  108   70  180  200    9   14    0   70  290  550    0    0 
   0  594    0    0    0    0    0    0    0  322   64 1199 2499 3300  290  108   70  180  200    9   14    0   70  290  550    0    0 
   0  594    0    0    0    0    0    0    0  323   64 1194 2477 3300  290  117   79  180  200    9   14    0   70  290  550    0    0 
   0  594    0    0    0    0    0    0    0  323   64 1189 2456 3300  290  127   88  180  200    9   14    0   70  290  550    0    0 
   0  593    0    0    0    0    0    0    0  324   64 1151 2434 3300  290  136   97  180  200    9   14    0   70  290  550    0    0 
